guid,headerGuid,itemGuid,locationGuid,purchaseOrderNumber,inventoryGuid,status,createdDate,tranDate,plannedDate,actualReceiptDate,invoiceType,qtyOrdered,qtyOpen,qtyReceived,amount,itemRate,isDropShip,isIntercompany,SubsidiaryID
19.220705-178-SH.1,19.220705-178-SH,19.05-600001,19.Default,220705-178-SH,19.Default.19.05-600001,Fully Billed,2023-01-16,2023-01-16,NULL,NULL,G,2160.00,0.00,2160.00,1361001.6000,1890.2800000,0,0,A
19.GW550220809.01.1,19.GW550220809.01,19.02-600017,19.Default,GW550220809.01,19.Default.19.02-600017,Canceled,2022-10-05,2023-01-17,2023-01-17,NULL,R,36.00,0.00,0.00,0.0000,0.0000000,0,0,A
19.GW550220809.04.1,19.GW550220809.04,19.02-600043,19.Default,GW550220809.04,19.Default.19.02-600043,Fully Billed,2022-10-05,2023-01-17,2023-01-17,NULL,G,360.00,0.00,360.00,0.0000,0.0000000,0,0,A
19.GW550220809.02.1,19.GW550220809.02,19.02-600043,19.Default,GW550220809.02,19.Default.19.02-600043,Canceled,2022-10-05,2023-01-17,NULL,NULL,R,360.00,360.00,0.00,0.0000,0.0000000,0,0,A
19.1111111111111.3,19.1111111111111,19.03-000310,19.Default,1111111111111,19.Default.19.03-000310,Fully Billed,2023-01-17,2023-01-17,2023-01-17,NULL,X,5685.00,0.00,5685.00,12793.1450,6.7510000,0,1,A
19.PO2205117.1,19.PO2205117,19.03-000343,19.Default,PO2205117,19.Default.19.03-000343,Canceled,2023-01-17,2023-01-17,NULL,NULL,R,6000.00,6000.00,0.00,6782.4000,3.3912000,0,1,A
19.PO2205117.2,19.PO2205117,19.03-001243,19.Default,PO2205117,19.Default.19.03-001243,Canceled,2023-01-17,2023-01-17,NULL,NULL,R,3000.00,3000.00,0.00,11084.2000,11.0842000,0,1,A
19.1111111111111.2,19.1111111111111,19.03-001243,19.Default,1111111111111,19.Default.19.03-001243,Fully Billed,2023-01-17,2023-01-17,2023-01-17,NULL,R,3000.00,0.00,3000.00,11084.2000,11.0842000,0,1,A
19.1111111111111.1,19.1111111111111,19.03-000343,19.Default,1111111111111,19.Default.19.03-000343,Fully Billed,2023-01-17,2023-01-17,2023-01-17,NULL,X,6000.00,0.00,6000.00,6782.4000,3.3912000,0,1,A
19.PO2205117.3,19.PO2205117,19.03-000310,19.Default,PO2205117,19.Default.19.03-000310,Canceled,2023-01-17,2023-01-17,NULL,NULL,R,5685.00,5685.00,0.00,12793.1450,6.7510000,0,1,A
19.GW550220809.03.1,19.GW550220809.03,19.02-600033,19.Default,GW550220809.03,19.Default.19.02-600033,Canceled,2022-10-05,2023-01-17,2023-01-17,NULL,R,60.00,0.00,0.00,0.0000,0.0000000,0,0,A
19.GW550220809.05.1,19.GW550220809.05,19.02-600033,19.Default,GW550220809.05,19.Default.19.02-600033,Fully Billed,2022-10-05,2023-01-18,2023-01-18,NULL,A,60.00,0.00,60.00,0.0000,0.0000000,0,0,A
19.GW550220809.06.1,19.GW550220809.06,19.02-600017,19.Default,GW550220809.06,19.Default.19.02-600017,Fully Billed,2022-10-05,2023-01-18,2023-01-18,NULL,A,36.00,0.00,36.00,0.0000,0.0000000,0,0,A
19.BayWaPL20230118.1,19.BayWaPL20230118,19.01-000758,19.Default,BayWaPL20230118,19.Default.19.01-000758,Fully Billed,2023-01-18,2023-01-18,2023-02-03,NULL,G,2046.00,0.00,2046.00,279463.1400,409.7700000,0,1,A
19.22521-2-3.1,19.22521-2-3,19.01-600041,19.Default,22521-2-3,19.Default.19.01-600041,Fully Billed,2023-01-24,2023-01-24,2023-02-27,NULL,G,2808.00,0.00,2808.00,322941.7152,345.0232000,0,0,A
19.22521-2-2.1,19.22521-2-2,19.01-000876,19.Default,22521-2-2,19.Default.19.01-000876,Fully Billed,2023-01-24,2023-01-24,2023-01-24,NULL,G,2808.00,0.00,2808.00,363471.0768,388.3238000,0,0,A
19.20233001VP4.1,19.20233001VP4,19.15-600005,19.Default,20233001VP4,19.Default.19.15-600005,Canceled,2023-01-30,2023-01-30,NULL,NULL,R,3.00,3.00,0.00,0.0000,0.0000000,0,0,A
19.N2100007713.2,19.N2100007713,19.03-001370,19.Default,N2100007713,19.Default.19.03-001370,Canceled,2023-01-30,2023-01-30,2023-01-30,NULL,R,5040.00,5040.00,0.00,228152.4000,135.8050000,0,1,A
19.20233001VP6.1,19.20233001VP6,19.15-600005,19.Default,20233001VP6,19.Default.19.15-600005,Canceled,2023-01-30,2023-01-30,NULL,NULL,R,3.00,3.00,0.00,0.0000,0.0000000,0,0,A
19.N2100007713.02.2,19.N2100007713.02,19.03-001370,19.Default,N2100007713.02,19.Default.19.03-001370,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,G,1260.00,0.00,1260.00,197820.0000,471.0000000,0,1,A
19.20233001VP3.1,19.20233001VP3,19.15-600005,19.Default,20233001VP3,19.Default.19.15-600005,Canceled,2023-01-30,2023-01-30,2023-01-31,NULL,R,3.00,3.00,0.00,0.0000,0.0000000,0,0,A
19.AB222003008.1,19.AB222003008,19.01-600029,19.Default,AB222003008,19.Default.19.01-600029,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,R,288000.00,0.00,288000.00,0.0000,0.0000000,0,0,A
19.20233001.1,19.20233001,"19.Náhradní díly ",19.Default,20233001,"19.Default.19.Náhradní díly ",Fully Billed,2023-01-30,2023-01-30,NULL,NULL,R,30.00,30.00,0.00,674.5662,67.4472000,0,0,A
19.N4100006182.1,19.N4100006182,19.03-001417,19.Default,N4100006182,19.Default.19.03-001417,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,R,3000.00,0.00,3000.00,0.0000,0.0000000,0,1,A
19.20233001VP5.1,19.20233001VP5,19.15-600005,19.Default,20233001VP5,19.Default.19.15-600005,Canceled,2023-01-30,2023-01-30,NULL,NULL,R,3.00,3.00,0.00,0.0000,0.0000000,0,0,A
19.GW550220702.02.1,19.GW550220702.02,19.02-600040,19.Default,GW550220702.02,19.Default.19.02-600040,Fully Billed,2022-10-05,2023-01-30,2023-01-30,NULL,G,1152.00,0.00,1152.00,1361303.0400,3545.0600000,0,0,A
19.20233001VP.1,19.20233001VP,19.15-600005,19.Default,20233001VP,19.Default.19.15-600005,Canceled,2023-01-30,2023-01-30,2023-01-27,NULL,R,3.00,3.00,0.00,0.0000,0.0000000,0,0,A
19.N4100006182.2,19.N4100006182,19.03-001366,19.Default,N4100006182,19.Default.19.03-001366,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,G,1050.00,0.00,1050.00,0.0000,0.0000000,0,1,A
19.202330012VP2.1,19.202330012VP2,19.15-600005,19.Default,202330012VP2,19.Default.19.15-600005,Canceled,2023-01-30,2023-01-30,NULL,NULL,R,3.00,3.00,0.00,0.0000,0.0000000,0,0,A
19.N41000006183.1,19.N41000006183,19.03-001223,19.Default,N41000006183,19.Default.19.03-001223,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,X,12600.00,0.00,12600.00,0.0000,0.0000000,0,1,A
19.N2100007809.3,19.N2100007809,19.03-001416,19.Default,N2100007809,19.Default.19.03-001416,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,R,3000.00,0.00,3000.00,116494.0000,116.4940000,0,1,A
19.N2100007713.02.3,19.N2100007713.02,19.03-001368,19.Default,N2100007713.02,19.Default.19.03-001368,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,G,2100.00,0.00,2100.00,0.0000,0.0000000,0,1,A
19.N4100006182.3,19.N4100006182,19.03-001367,19.Default,N4100006182,19.Default.19.03-001367,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,G,1050.00,0.00,1050.00,0.0000,0.0000000,0,1,A
19.N41000006183.2,19.N41000006183,19.03-001281,19.Default,N41000006183,19.Default.19.03-001281,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,X,19800.00,0.00,19800.00,0.0000,0.0000000,0,1,A
19.N2100007809.2,19.N2100007809,19.03-001379,19.Default,N2100007809,19.Default.19.03-001379,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,G,2400.00,0.00,2400.00,94451.2000,118.0640000,0,1,A
19.N4100006182.4,19.N4100006182,19.03-000087,19.Default,N4100006182,19.Default.19.03-000087,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,G,1728.00,0.00,1728.00,0.0000,0.0000000,0,1,A
19.N41000006183.3,19.N41000006183,19.03-000873,19.Default,N41000006183,19.Default.19.03-000873,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,R,32400.00,0.00,32400.00,0.0000,0.0000000,0,1,A
19.N210000989.1,19.N210000989,19.03-000989,19.Default,N210000989,19.Default.19.03-000989,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,X,4320.00,0.00,4320.00,225085.2480,156.3092000,0,1,A
19.N2100007713.02.1,19.N2100007713.02,19.03-001370,19.Default,N2100007713.02,19.Default.19.03-001370,Fully Billed,2023-01-30,2023-01-30,2023-01-30,NULL,X,5040.00,0.00,5040.00,791280.0000,471.0000000,0,1,A
19.N2100007713.3,19.N2100007713,19.03-001370,19.Default,N2100007713,19.Default.19.03-001370,Canceled,2023-01-30,2023-01-30,2023-01-30,NULL,R,1260.00,1260.00,0.00,57038.1000,135.8050000,0,1,A
19.N2100007712.02.6,19.N2100007712.02,19.03-000161,19.Default,N2100007712.02,19.Default.19.03-000161,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,A,150.00,0.00,150.00,0.0000,0.0000000,0,1,A
19.N2100007852.6,19.N2100007852,19.03-000337,19.Default,N2100007852,19.Default.19.03-000337,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,300.00,300.00,0.00,555.7800,5.5578000,0,1,A
19.N2100007712.11,19.N2100007712,19.03-000226,19.Default,N2100007712,19.Default.19.03-000226,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,2100.00,2100.00,0.00,1274.8400,1.8212000,0,1,A
19.N2100007852.02.6,19.N2100007852.02,19.03-000337,19.Default,N2100007852.02,19.Default.19.03-000337,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,300.00,0.00,300.00,0.0000,0.0000000,0,1,A
19.N2100007712.7,19.N2100007712,19.03-000161,19.Default,N2100007712,19.Default.19.03-000161,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,150.00,150.00,0.00,453.7300,9.0746000,0,1,A
19.N2100007712.02.12,19.N2100007712.02,19.03-000290,19.Default,N2100007712.02,19.Default.19.03-000290,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,42000.00,0.00,39600.00,0.0000,0.0000000,0,1,A
19.N2100007852.14,19.N2100007852,19.03-000321,19.Default,N2100007852,19.Default.19.03-000321,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,6000.00,6000.00,0.00,6908.0000,3.4540000,0,1,A
19.N2100007712.02.8,19.N2100007712.02,19.03-000197,19.Default,N2100007712.02,19.Default.19.03-000197,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,3000.00,0.00,3000.00,0.0000,0.0000000,0,1,A
19.N2100007852.10,19.N2100007852,19.03-001081,19.Default,N2100007852,19.Default.19.03-001081,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,1650.00,1650.00,0.00,3540.3500,6.4370000,0,1,A
19.N2100007712.14,19.N2100007712,19.03-000290,19.Default,N2100007712,19.Default.19.03-000290,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,42000.00,42000.00,0.00,0.0000,0.0000000,0,1,A
19.N2100007852.17,19.N2100007852,19.03-001408,19.Default,N2100007852,19.Default.19.03-001408,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,216.00,216.00,0.00,4747.6800,65.9400000,0,1,A
19.N2100007712.9,19.N2100007712,19.03-000197,19.Default,N2100007712,19.Default.19.03-000197,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,3000.00,3000.00,0.00,1224.6000,1.2246000,0,1,A
19.N2100007852.5,19.N2100007852,19.03-000222,19.Default,N2100007852,19.Default.19.03-000222,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,600.00,600.00,0.00,1124.1200,5.6206000,0,1,A
19.N2100007852.02.5,19.N2100007852.02,19.03-000222,19.Default,N2100007852.02,19.Default.19.03-000222,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,600.00,0.00,600.00,0.0000,0.0000000,0,1,A
19.N2100007852.1,19.N2100007852,19.03-000028,19.Default,N2100007852,19.Default.19.03-000028,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,150.00,150.00,0.00,844.6600,16.8932000,0,1,A
19.N2100007852.02.1,19.N2100007852.02,19.03-000028,19.Default,N2100007852.02,19.Default.19.03-000028,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,A,150.00,0.00,150.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.15,19.N2100007712.02,19.03-000260,19.Default,N2100007712.02,19.Default.19.03-000260,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,750.00,0.00,750.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.14,19.N2100007852.02,19.03-000321,19.Default,N2100007852.02,19.Default.19.03-000321,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,X,6000.00,0.00,6000.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.3,19.N2100007712.02,19.03-000028,19.Default,N2100007712.02,19.Default.19.03-000028,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,1650.00,0.00,1650.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.12,19.N2100007852.02,19.03-001339,19.Default,N2100007852.02,19.Default.19.03-001339,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,X,9600.00,0.00,9600.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.8,19.N2100007852.02,19.03-000880,19.Default,N2100007852.02,19.Default.19.03-000880,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,40500.00,0.00,40500.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.4,19.N2100007852.02,19.03-000211,19.Default,N2100007852.02,19.Default.19.03-000211,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,600.00,0.00,600.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.17,19.N2100007852.02,19.03-001408,19.Default,N2100007852.02,19.Default.19.03-001408,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,A,216.00,0.00,216.00,0.0000,0.0000000,0,1,A
19.N2100007712.6,19.N2100007712,19.03-000133,19.Default,N2100007712,19.Default.19.03-000133,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,750.00,750.00,0.00,9514.2000,38.0568000,0,1,A
19.N2100007712.2,19.N2100007712,19.03-000100,19.Default,N2100007712,19.Default.19.03-000100,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,300.00,300.00,0.00,2380.1200,23.8012000,0,1,A
19.N2100007852.11,19.N2100007852,19.03-001325,19.Default,N2100007852,19.Default.19.03-001325,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,3000.00,3000.00,0.00,19813.4000,19.8134000,0,1,A
19.N2100007852.7,19.N2100007852,19.03-000648,19.Default,N2100007852,19.Default.19.03-000648,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,750.00,750.00,0.00,1538.6000,6.1544000,0,1,A
19.N2100007852.2,19.N2100007852,19.03-000136,19.Default,N2100007852,19.Default.19.03-000136,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,150.00,150.00,0.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.16,19.N2100007712.02,19.03-000281,19.Default,N2100007712.02,19.Default.19.03-000281,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,43500.00,0.00,43500.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.4,19.N2100007712.02,19.03-000128,19.Default,N2100007712.02,19.Default.19.03-000128,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,1350.00,0.00,1350.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.13,19.N2100007712.02,19.03-000052,19.Default,N2100007712.02,19.Default.19.03-000052,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,42000.00,0.00,42000.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.9,19.N2100007712.02,19.03-000219,19.Default,N2100007712.02,19.Default.19.03-000219,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,X,10500.00,0.00,10500.00,0.0000,0.0000000,0,1,A
19.N2100007712.15,19.N2100007712,19.03-000052,19.Default,N2100007712,19.Default.19.03-000052,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,42000.00,42000.00,0.00,304203.2000,21.7288000,0,1,A
19.N2100007712.10,19.N2100007712,19.03-000219,19.Default,N2100007712,19.Default.19.03-000219,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,10500.00,10500.00,0.00,32200.7000,9.2002000,0,1,A
19.N2100007712.18,19.N2100007712,19.03-000281,19.Default,N2100007712,19.Default.19.03-000281,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,43500.00,43500.00,0.00,9106.0000,0.6280000,0,1,A
19.N2100007712.5,19.N2100007712,19.03-000128,19.Default,N2100007712,19.Default.19.03-000128,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,1350.00,1350.00,0.00,5058.5400,11.2412000,0,1,A
19.N2100007852.02.13,19.N2100007852.02,19.03-000932,19.Default,N2100007852.02,19.Default.19.03-000932,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,3000.00,0.00,3000.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.9,19.N2100007852.02,19.03-000924,19.Default,N2100007852.02,19.Default.19.03-000924,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,A,30.00,0.00,30.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.3,19.N2100007852.02,19.03-000210,19.Default,N2100007852.02,19.Default.19.03-000210,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,1500.00,0.00,1500.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.16,19.N2100007852.02,19.03-000977,19.Default,N2100007852.02,19.Default.19.03-000977,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,750.00,0.00,750.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.10,19.N2100007852.02,19.03-001081,19.Default,N2100007852.02,19.Default.19.03-001081,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,1650.00,0.00,1650.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.2,19.N2100007852.02,19.03-000136,19.Default,N2100007852.02,19.Default.19.03-000136,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,A,150.00,0.00,150.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.15,19.N2100007852.02,19.03-000499,19.Default,N2100007852.02,19.Default.19.03-000499,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,X,6000.00,0.00,6000.00,0.0000,0.0000000,0,1,A
19.GW550220803.02.1,19.GW550220803.02,19.02-700035,19.Default,GW550220803.02,19.Default.19.02-700035,Fully Billed,2022-10-05,2023-01-31,2023-01-31,NULL,A,180.00,0.00,180.00,0.0000,0.0000000,0,0,A
19.N2100007712.17,19.N2100007712,19.03-000260,19.Default,N2100007712,19.Default.19.03-000260,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,750.00,750.00,0.00,1240.3000,4.9612000,0,1,A
19.N2100007712.4,19.N2100007712,19.03-000028,19.Default,N2100007712,19.Default.19.03-000028,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,1650.00,1650.00,0.00,0.0000,0.0000000,0,1,A
19.N2100007852.13,19.N2100007852,19.03-000932,19.Default,N2100007852,19.Default.19.03-000932,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,3000.00,3000.00,0.00,94043.0000,94.0430000,0,1,A
19.N2100007852.9,19.N2100007852,19.03-000924,19.Default,N2100007852,19.Default.19.03-000924,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,30.00,30.00,0.00,462.8360,46.2836000,0,1,A
19.N2100007852.16,19.N2100007852,19.03-000977,19.Default,N2100007852,19.Default.19.03-000977,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,750.00,750.00,0.00,3289.1500,13.1566000,0,1,A
19.N2100007852.4,19.N2100007852,19.03-000211,19.Default,N2100007852,19.Default.19.03-000211,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,600.00,600.00,0.00,1287.4000,6.4370000,0,1,A
19.N2100007712.02.14,19.N2100007712.02,19.03-000259,19.Default,N2100007712.02,19.Default.19.03-000259,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,300.00,0.00,300.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.2,19.N2100007712.02,19.03-000135,19.Default,N2100007712.02,19.Default.19.03-000135,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,1650.00,0.00,1650.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.11,19.N2100007712.02,19.03-000233,19.Default,N2100007712.02,19.Default.19.03-000233,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,900.00,0.00,900.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.7,19.N2100007712.02,19.03-000175,19.Default,N2100007712.02,19.Default.19.03-000175,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,900.00,0.00,900.00,0.0000,0.0000000,0,1,A
19.N2100007712.12,19.N2100007712,19.03-000233,19.Default,N2100007712,19.Default.19.03-000233,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,900.00,900.00,0.00,1083.3000,3.6110000,0,1,A
19.N2100007712.8,19.N2100007712,19.03-000175,19.Default,N2100007712,19.Default.19.03-000175,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,900.00,900.00,0.00,263.7600,0.8792000,0,1,A
19.N2100007712.16,19.N2100007712,19.03-000259,19.Default,N2100007712,19.Default.19.03-000259,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,300.00,300.00,0.00,430.1800,4.3018000,0,1,A
19.N2100007712.3,19.N2100007712,19.03-000135,19.Default,N2100007712,19.Default.19.03-000135,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,1650.00,1650.00,0.00,7685.1500,13.9730000,0,1,A
19.N2100007852.02.11,19.N2100007852.02,19.03-001325,19.Default,N2100007852.02,19.Default.19.03-001325,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,3000.00,0.00,3000.00,0.0000,0.0000000,0,1,A
19.N2100007852.02.7,19.N2100007852.02,19.03-000648,19.Default,N2100007852.02,19.Default.19.03-000648,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,750.00,0.00,750.00,0.0000,0.0000000,0,1,A
19.N2100007852.12,19.N2100007852,19.03-001339,19.Default,N2100007852,19.Default.19.03-001339,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,9600.00,9600.00,0.00,2110.0800,0.6594000,0,1,A
19.N2100007852.8,19.N2100007852,19.03-000880,19.Default,N2100007852,19.Default.19.03-000880,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,40500.00,40500.00,0.00,8054.1000,0.5966000,0,1,A
19.N2100007852.15,19.N2100007852,19.03-000499,19.Default,N2100007852,19.Default.19.03-000499,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,6000.00,6000.00,0.00,15009.2000,7.5046000,0,1,A
19.N2100007852.3,19.N2100007852,19.03-000210,19.Default,N2100007852,19.Default.19.03-000210,Canceled,2023-01-31,2023-01-31,NULL,NULL,R,1500.00,1500.00,0.00,3501.1000,7.0022000,0,1,A
19.N2100007712.02.5,19.N2100007712.02,19.03-000133,19.Default,N2100007712.02,19.Default.19.03-000133,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,750.00,0.00,750.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.1,19.N2100007712.02,19.03-000100,19.Default,N2100007712.02,19.Default.19.03-000100,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,R,300.00,0.00,300.00,0.0000,0.0000000,0,1,A
19.N2100007712.02.10,19.N2100007712.02,19.03-000226,19.Default,N2100007712.02,19.Default.19.03-000226,Fully Billed,2023-01-31,2023-01-31,2023-01-31,NULL,G,2100.00,0.00,2100.00,0.0000,0.0000000,0,1,A
19.N2100007715.11,19.N2100007715,19.03-000463,19.Default,N2100007715,19.Default.19.03-000463,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,A,36.00,0.00,36.00,0.0000,0.0000000,0,1,A
19.N2100007716.6,19.N2100007716,19.03-001237,19.Default,N2100007716,19.Default.19.03-001237,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,X,5700.00,0.00,5700.00,0.0000,0.0000000,0,1,A
19.N2100007715.7,19.N2100007715,19.03-000362,19.Default,N2100007715,19.Default.19.03-000362,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,A,150.00,0.00,150.00,0.0000,0.0000000,0,1,A
19.N2100007716.2,19.N2100007716,19.03-000980,19.Default,N2100007716,19.Default.19.03-000980,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,X,8400.00,0.00,8400.00,0.0000,0.0000000,0,1,A
19.N2100007715.3,19.N2100007715,19.03-000309,19.Default,N2100007715,19.Default.19.03-000309,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,X,28500.00,0.00,28500.00,28338.5000,2.9830000,0,1,A
19.N2100007716.9,19.N2100007716,19.03-001346,19.Default,N2100007716,19.Default.19.03-001346,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,X,9000.00,0.00,9000.00,0.0000,0.0000000,0,1,A
19.N2100007715.14,19.N2100007715,19.03-000627,19.Default,N2100007715,19.Default.19.03-000627,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,A,150.00,0.00,150.00,0.0000,0.0000000,0,1,A
19.N2100007716.5,19.N2100007716,19.03-001236,19.Default,N2100007716,19.Default.19.03-001236,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,X,3750.00,0.00,3750.00,0.0000,0.0000000,0,1,A
19.N2100007716.1,19.N2100007716,19.03-000925,19.Default,N2100007716,19.Default.19.03-000925,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,G,2100.00,0.00,2100.00,0.0000,0.0000000,0,1,A
19.BRS-001-230104.1,19.BRS-001-230104,19.01-600036,19.Default,BRS-001-230104,19.Default.19.01-600036,Fully Billed,2023-02-01,2023-02-01,2023-05-18,NULL,X,6138.00,0.00,6138.00,753586.8120,368.3220000,0,0,A
19.BayWaPL20230201.1,19.BayWaPL20230201,19.01-000758,19.Default,BayWaPL20230201,19.Default.19.01-000758,Canceled,2023-02-01,2023-02-01,NULL,NULL,R,2046.00,2046.00,0.00,279463.1400,409.7700000,0,1,A
19.N2100007715.10,19.N2100007715,19.03-000396,19.Default,N2100007715,19.Default.19.03-000396,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,X,4500.00,0.00,4500.00,0.0000,0.0000000,0,1,A
19.N2100007715.6,19.N2100007715,19.03-000343,19.Default,N2100007715,19.Default.19.03-000343,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,X,21000.00,0.00,21000.00,0.0000,0.0000000,0,1,A
19.N2100007715.2,19.N2100007715,19.03-000283,19.Default,N2100007715,19.Default.19.03-000283,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,X,6000.00,0.00,6000.00,0.0000,0.0000000,0,1,A
19.N2100007716.8,19.N2100007716,19.03-001345,19.Default,N2100007716,19.Default.19.03-001345,Fully Billed,2023-02-01,2023-02-01,2023-02-10,NULL,R,39000.00,0.00,39000.00,0.0000,0.0000000,0,1,A
