guid,itemId,type,itemWatt,batteryCapacityWh,itemCategory,manufacturerID
9.12945,03-001507,InvtPart,0.00,0,Racking,1D56D199
9.6213,03-001325,InvtPart,0.00,0,Racking,1D56D199
9.5730,03-001324,InvtPart,0.00,0,Racking,1D56D199
9.6815,03-001407,InvtPart,0.00,0,Racking,1D56D199
9.13020,03-000317,InvtPart,0.00,0,Racking,1D56D199
9.15104,03-001680,InvtPart,0.00,0,Racking,1D56D199
9.3256,03-000321,InvtPart,0.00,0,Racking,1D56D199
9.2263,03-000932,InvtPart,0.00,0,Racking,1D56D199
9.15170,40-115170,InvtPart,0.00,0,Racking,1D56D199
9.4466,03-001185,InvtPart,0.00,0,Racking,1D56D199
9.11518,31-111518,InvtPart,455.00,0,Modules,E70A01BB
9.13830,31-113830,InvtPart,510.00,0,Modules,E70A01BB
9.11833,31-111833,InvtPart,540.00,0,Modules,E70A01BB
9.7088,31-017197,InvtPart,370.00,0,Modules,E70A01BB
9.6626,31-016324,InvtPart,450.00,0,Modules,E70A01BB
9.6189,31-013900,InvtPart,370.00,0,Modules,E70A01BB
9.12623,31-112623,InvtPart,370.00,0,Modules,E70A01BB
9.13736,31-113736,InvtPart,505.00,0,Modules,E70A01BB
9.13735,31-113735,InvtPart,555.00,0,Modules,E70A01BB
9.13754,31-113754,InvtPart,420.00,0,Modules,E70A01BB
9.14697,31-114697,InvtPart,425.00,0,Modules,E70A01BB
9.13517,31-113517,InvtPart,500.00,0,Modules,E70A01BB
9.15006,31-115006,InvtPart,440.00,0,Modules,E70A01BB
9.10592,31-110592,InvtPart,445.00,0,Modules,E70A01BB
9.13558,03-001517,InvtPart,0.00,0,Racking,1D56D199
9.15172,40-115172,InvtPart,0.00,0,Racking,1D56D199
9.7040,03-001345,InvtPart,0.00,0,Racking,1D56D199
9.13692,03-001386,InvtPart,0.00,0,Racking,1D56D199
9.14788,40-114788,InvtPart,0.00,0,Racking,1D56D199
9.14787,40-114787,InvtPart,0.00,0,Modules,1D56D199
9.3310,03-000499,InvtPart,0.00,0,Racking,1D56D199
9.3274,03-000007,InvtPart,0.00,0,Racking,1D56D199
9.3659,03-000244,InvtPart,0.00,0,Racking,1D56D199
9.15100,03-001532,InvtPart,0.00,0,Racking,1D56D199
9.4556,03-001110,InvtPart,0.00,0,Racking,1D56D199
9.3676,03-000223,InvtPart,0.00,0,Racking,1D56D199
9.3305,03-000691,InvtPart,0.00,0,Racking,1D56D199
9.2476,03-000989,InvtPart,0.00,0,Racking,1D56D199
9.6861,03-001228,InvtPart,0.00,0,Racking,1D56D199
9.11878,38-111878,NonInvtPart,0.00,0,Other,8F1D81B9
9.12497,40-112497,InvtPart,0.00,0,Charging Stations,8F1D81B9
9.12435,41-112435,InvtPart,0.00,0,Charging Stations,8F1D81B9
9.13504,40-013504,InvtPart,6000.00,0,Inverters,8F1D81B9
9.12813,31-112813,InvtPart,375.00,0,Modules,E70A01BB
9.6637,03-001409,InvtPart,0.00,0,Racking,1D56D199
9.3562,03-000202,InvtPart,0.00,0,Racking,1D56D199
9.2484,03-000175,InvtPart,0.00,0,Racking,1D56D199
9.3574,03-000312,InvtPart,0.00,0,Racking,1D56D199
9.3681,03-000370,InvtPart,0.00,0,Racking,1D56D199
9.3259,03-000548,InvtPart,0.00,0,Racking,1D56D199
9.3264,03-000326,InvtPart,0.00,0,Racking,1D56D199
9.2265,03-000404,InvtPart,0.00,0,Racking,1D56D199
9.2292,03-000291,InvtPart,0.00,0,Racking,1D56D199
9.2315,03-000131,InvtPart,0.00,0,Racking,1D56D199
9.1546,32-006483,InvtPart,6000.00,0,Inverters,8F1D81B9
9.2285,36-007625,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.9361,41-016497,InvtPart,0.00,0,Charging Stations,8F1D81B9
9.13048,32-113048,InvtPart,25000.00,0,Inverters,8F1D81B9
9.1888,32-006953,InvtPart,2500.00,0,Inverters,8F1D81B9
9.12437,40-112437,InvtPart,0.00,0,Inverters,8F1D81B9
9.13436,40-113436,InvtPart,0.00,0,Inverters,8F1D81B9
9.13004,40-113004,InvtPart,10000.00,0,Inverters,8F1D81B9
9.1911,32-006495,InvtPart,4000.00,0,Inverters,8F1D81B9
9.1864,32-006490,InvtPart,15000.00,0,Inverters,8F1D81B9
9.1913,32-006954,InvtPart,6000.00,0,Inverters,8F1D81B9
9.5942,32-013883,InvtPart,150000.00,0,Inverters,8F1D81B9
9.14328,32-114328,InvtPart,100000.00,0,Inverters,8F1D81B9
9.4761,36-009288,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.6588,32-013884,InvtPart,100000.00,0,Inverters,8F1D81B9
9.1861,32-006480,InvtPart,3600.00,0,Inverters,8F1D81B9
9.1908,32-006497,InvtPart,6000.00,0,Inverters,8F1D81B9
9.5891,35-013281,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.2080,36-007629,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.7074,32-017147,InvtPart,30000.00,0,Inverters,47759E3F
9.12153,36-112153,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11997,32-111997,InvtPart,10000.00,0,Inverters,47759E3F
9.16601,31-116601,InvtPart,430.00,0,Modules,E70A01BB
9.12185,31-112185,InvtPart,415.00,0,Modules,E70A01BB
9.12465,31-112465,InvtPart,410.00,0,Modules,E70A01BB
9.12468,31-112468,InvtPart,445.00,0,Modules,E70A01BB
9.11389,31-111389,InvtPart,450.00,0,Modules,E70A01BB
9.7730,31-018131,InvtPart,365.00,0,Modules,E70A01BB
9.3345,03-000199,InvtPart,0.00,0,Racking,1D56D199
9.3332,12-000573,InvtPart,0.00,0,Racking,1D56D199
9.11265,03-001439,InvtPart,0.00,0,Racking,1D56D199
9.3687,03-000222,InvtPart,0.00,0,Racking,1D56D199
9.4988,03-001105,InvtPart,0.00,0,Racking,1D56D199
9.3352,03-000277,InvtPart,0.00,0,Racking,1D56D199
9.3268,03-000396,InvtPart,0.00,0,Racking,1D56D199
9.6206,03-001367,InvtPart,0.00,0,Racking,1D56D199
9.9851,36-006503,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.12631,32-112631,InvtPart,8000.00,0,Inverters,8F1D81B9
9.13543,36-113543,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.13544,36-113544,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.13039,32-113039,InvtPart,12000.00,0,Inverters,8F1D81B9
9.13725,36-113725,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.10591,31-110591,InvtPart,360.00,0,Modules,E70A01BB
9.13370,31-113370,InvtPart,410.00,0,Modules,E70A01BB
9.10903,03-000954,InvtPart,0.00,0,Racking,1D56D199
9.2753,03-000880,InvtPart,0.00,0,Racking,1D56D199
9.15103,03-001679,InvtPart,0.00,0,Racking,1D56D199
9.3254,03-000128,InvtPart,0.00,0,Racking,1D56D199
9.2303,03-000134,InvtPart,0.00,0,Racking,1D56D199
9.3454,03-000224,InvtPart,0.00,0,Racking,1D56D199
9.2486,03-000929,InvtPart,0.00,0,Racking,1D56D199
9.4520,03-000204,InvtPart,0.00,0,Racking,1D56D199
9.5375,36-011454,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.5378,32-011464,InvtPart,8000.00,0,Inverters,8F1D81B9
9.7049,32-017128,InvtPart,110000.00,0,Inverters,8F1D81B9
9.11213,36-011213,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.13045,32-113045,InvtPart,20000.00,0,Inverters,8F1D81B9
9.13758,32-113758,InvtPart,110000.00,0,Inverters,8F1D81B9
9.6568,36-014136,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1869,32-006496,InvtPart,5000.00,0,Inverters,8F1D81B9
9.5353,32-011463,InvtPart,6000.00,0,Inverters,8F1D81B9
9.2277,03-000933,InvtPart,0.00,0,Racking,1D56D199
9.3266,03-000012,InvtPart,0.00,0,Racking,1D56D199
9.11003,03-001070,InvtPart,0.00,0,Racking,1D56D199
9.3284,03-000443,InvtPart,0.00,0,Racking,1D56D199
9.15265,40-115265,InvtPart,0.00,0,Racking,1D56D199
9.3051,03-000362,InvtPart,0.00,0,Racking,1D56D199
9.3323,03-000158,InvtPart,0.00,0,Racking,1D56D199
9.2297,03-000281,InvtPart,0.00,0,Racking,1D56D199
9.2301,03-000343,InvtPart,0.00,0,Racking,1D56D199
9.15101,03-001539,InvtPart,0.00,0,Racking,1D56D199
9.3678,03-000117,InvtPart,0.00,0,Racking,1D56D199
9.2960,03-000329,InvtPart,0.00,0,Racking,1D56D199
9.3452,03-000648,InvtPart,0.00,0,Racking,1D56D199
9.3307,03-000831,InvtPart,0.00,0,Racking,1D56D199
9.14651,32-114651,InvtPart,8000.00,0,Inverters,8F1D81B9
9.4813,32-010292,InvtPart,3680.00,0,Inverters,8F1D81B9
9.13044,32-113044,InvtPart,15000.00,0,Inverters,8F1D81B9
9.5374,36-011455,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.12633,32-112633,InvtPart,5000.00,0,Inverters,8F1D81B9
9.4539,32-009238,InvtPart,5000.00,0,Inverters,8F1D81B9
9.1872,32-006491,InvtPart,15000.00,0,Inverters,8F1D81B9
9.1856,32-006489,InvtPart,25000.00,0,Inverters,8F1D81B9
9.6460,32-014780,InvtPart,82800.00,0,Inverters,47759E3F
9.11996,32-111996,InvtPart,8000.00,0,Inverters,47759E3F
9.5892,32-013039,InvtPart,17000.00,0,Inverters,47759E3F
9.6574,36-014782,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.2113,36-007598,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4766,32-009442,InvtPart,3000.00,0,Inverters,47759E3F
9.934,38-008447,NonInvtPart,0.00,0,Other,47759E3F
9.16268,32-116268,InvtPart,5000.00,0,Inverters,47759E3F
9.13630,32-113630,InvtPart,6000.00,0,Inverters,47759E3F
9.4533,32-009320,InvtPart,3500.00,0,Inverters,47759E3F
9.6828,36-016019,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11775,32-111775,InvtPart,100000.00,0,Inverters,47759E3F
9.4983,36-010839,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4986,32-010848,InvtPart,6000.00,0,Inverters,47759E3F
9.5435,32-011768,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.1855,32-006428,InvtPart,82800.00,0,Inverters,47759E3F
9.1883,32-006417,InvtPart,2000.00,0,Inverters,47759E3F
9.5007,32-011223,InvtPart,8000.00,0,Inverters,47759E3F
9.4987,32-010846,InvtPart,4000.00,0,Inverters,47759E3F
9.2251,36-007616,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4359,32-009295,InvtPart,4000.00,0,Inverters,47759E3F
9.1303,38-010485,NonInvtPart,0.00,0,Other,47759E3F
9.2124,36-007605,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4504,32-009412,InvtPart,5000.00,0,Inverters,47759E3F
9.16641,40-116641,InvtPart,0.00,0,Storage,47759E3F
9.2088,36-007590,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.13625,32-113625,InvtPart,3000.00,0,Inverters,47759E3F
9.12732,36-112732,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11993,36-111993,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.13032,32-113032,InvtPart,10000.00,0,Inverters,47759E3F
9.13572,32-113572,InvtPart,100000.00,0,Inverters,47759E3F
9.13038,36-113038,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.16955,32-116955,InvtPart,10000.00,0,Inverters,47759E3F
9.11327,32-111327,InvtPart,5000.00,0,Inverters,47759E3F
9.11763,32-111763,InvtPart,90000.00,0,Inverters,47759E3F
9.13645,37-113645,InvtPart,0.00,0,Storage,47759E3F
9.13030,32-113030,InvtPart,5000.00,0,Inverters,47759E3F
9.13029,35-113029,InvtPart,0.00,5000,Storage,47759E3F
9.13636,32-113636,InvtPart,3500.00,0,Inverters,47759E3F
9.13037,36-113037,InvtPart,0.00,0,Storage,47759E3F
9.7129,36-017704,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.5441,32-011790,InvtPart,12500.00,0,Inverters,47759E3F
9.12131,35-112131,InvtPart,0.00,10300,Storage,47759E3F
9.912,38-008441,NonInvtPart,0.00,0,Other,47759E3F
9.5033,32-011222,InvtPart,7000.00,0,Inverters,47759E3F
9.943,38-008452,NonInvtPart,0.00,0,Other,47759E3F
9.11753,32-111753,InvtPart,0.00,0,Inverters,47759E3F
9.5672,32-012283,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.5009,32-011221,InvtPart,6000.00,0,Inverters,47759E3F
9.927,38-008442,NonInvtPart,0.00,0,Other,47759E3F
9.5534,32-012706,InvtPart,5000.00,0,Inverters,47759E3F
9.6655,32-017116,InvtPart,33000.00,0,Inverters,47759E3F
9.4358,32-009319,InvtPart,2200.00,0,Inverters,47759E3F
9.5051,32-010847,InvtPart,5000.00,0,Inverters,47759E3F
9.16954,32-116954,InvtPart,8000.00,0,Inverters,47759E3F
9.4756,32-009443,InvtPart,4000.00,0,Inverters,47759E3F
9.4826,32-010829,InvtPart,10000.00,0,Inverters,47759E3F
9.11765,32-111765,InvtPart,0.00,0,Inverters,47759E3F
9.4509,32-009321,InvtPart,3000.00,0,Inverters,47759E3F
9.2091,32-007611,InvtPart,0.00,0,Inverters,47759E3F
9.11479,32-111479,InvtPart,29990.00,0,Inverters,47759E3F
9.14590,36-114590,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.13577,35-113577,InvtPart,0.00,10300,Storage,47759E3F
9.13632,32-113632,InvtPart,10000.00,0,Inverters,47759E3F
9.13629,32-113629,InvtPart,5000.00,0,Inverters,47759E3F
9.13031,32-113031,InvtPart,8000.00,0,Inverters,47759E3F
9.12521,32-112521,InvtPart,6000.00,0,Inverters,47759E3F
9.13642,32-113642,InvtPart,6000.00,0,Inverters,47759E3F
9.12506,32-112506,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11326,32-111326,InvtPart,4000.00,0,Inverters,47759E3F
9.4484,03-000287,InvtPart,0.00,0,Racking,1D56D199
9.3324,03-000581,InvtPart,0.00,0,Racking,1D56D199
9.2852,03-000282,InvtPart,0.00,0,Racking,1D56D199
9.2262,03-000233,InvtPart,0.00,0,Racking,1D56D199
9.2954,03-000924,InvtPart,0.00,0,Racking,1D56D199
9.3558,03-000943,InvtPart,0.00,0,Racking,1D56D199
9.2308,03-000778,InvtPart,0.00,0,Racking,1D56D199
9.2309,03-000383,InvtPart,0.00,0,Racking,1D56D199
9.2333,03-000184,InvtPart,0.00,0,Racking,1D56D199
9.3338,03-000369,InvtPart,0.00,0,Racking,1D56D199
9.2488,03-000301,InvtPart,0.00,0,Racking,1D56D199
9.3459,03-000331,InvtPart,0.00,0,Racking,1D56D199
9.2495,03-000925,InvtPart,0.00,0,Racking,1D56D199
9.3252,03-001081,InvtPart,0.00,0,Racking,1D56D199
9.2956,03-000133,InvtPart,0.00,0,Racking,1D56D199
9.3315,03-000324,InvtPart,0.00,0,Racking,1D56D199
9.3703,03-000577,InvtPart,0.00,0,Racking,1D56D199
9.13036,37-113036,InvtPart,0.00,0,Storage,47759E3F
9.12133,36-112133,InvtPart,0.00,0,Storage,47759E3F
9.5688,32-012722,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.6059,32-015231,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.12552,36-112552,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.6221,32-015226,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11774,32-111774,InvtPart,90000.00,0,Inverters,47759E3F
9.12528,32-112528,InvtPart,10000.00,0,Inverters,47759E3F
9.5547,36-012678,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.2493,03-000006,InvtPart,0.00,0,Racking,1D56D199
9.3321,03-000536,InvtPart,0.00,0,Racking,1D56D199
9.2335,03-000256,InvtPart,0.00,0,Racking,1D56D199
9.3317,03-000580,InvtPart,0.00,0,Racking,1D56D199
9.15097,03-001536,InvtPart,0.00,0,Racking,1D56D199
9.3257,03-000138,InvtPart,0.00,0,Racking,1D56D199
9.3287,03-000022,InvtPart,0.00,0,Racking,1D56D199
9.3301,03-000373,InvtPart,0.00,0,Racking,1D56D199
9.15107,03-001541,InvtPart,0.00,0,Racking,1D56D199
9.4374,03-001113,InvtPart,0.00,0,Racking,1D56D199
9.2349,03-000285,InvtPart,0.00,0,Racking,1D56D199
9.1970,03-000910,InvtPart,0.00,0,Racking,1D56D199
9.2459,03-000260,InvtPart,0.00,0,Racking,1D56D199
9.14927,35-114927,InvtPart,0.00,2400,Storage,9739D87D
9.5495,32-012284,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.7059,32-017117,InvtPart,33000.00,0,Inverters,47759E3F
9.11764,32-111764,InvtPart,100000.00,0,Inverters,47759E3F
9.2077,36-007592,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.6173,36-013660,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.2452,36-007781,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.2275,36-007599,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.2097,36-007594,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.14729,36-114729,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11865,32-111865,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4970,32-010828,InvtPart,8000.00,0,Inverters,47759E3F
9.12194,32-112194,InvtPart,25000.00,0,Inverters,47759E3F
9.13641,32-113641,InvtPart,5000.00,0,Inverters,47759E3F
9.16271,36-116271,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.5904,32-012701,InvtPart,3000.00,0,Inverters,47759E3F
9.12490,32-112490,InvtPart,5000.00,0,Inverters,47759E3F
9.2138,35-007617,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.6583,32-015230,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.15093,36-115093,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.7458,36-018168,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.16555,31-116555,InvtPart,410.00,0,Modules,47759E3F
9.1923,32-006545,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.5544,32-012703,InvtPart,3500.00,0,Inverters,47759E3F
9.5702,32-012728,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.12524,32-112524,InvtPart,9000.00,0,Inverters,47759E3F
9.13631,32-113631,InvtPart,8000.00,0,Inverters,47759E3F
9.5552,31-011491,InvtPart,315.00,0,Modules,440C4DBD
9.7291,32-017920,InvtPart,16000.00,0,Inverters,47759E3F
9.1895,32-006542,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11755,32-111755,InvtPart,66600.00,0,Inverters,47759E3F
9.4545,36-009389,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4526,32-009322,InvtPart,3680.00,0,Inverters,47759E3F
9.13628,32-113628,InvtPart,4000.00,0,Inverters,47759E3F
9.12522,32-112522,InvtPart,7000.00,0,Inverters,47759E3F
9.13033,35-113033,InvtPart,0.00,0,Storage,47759E3F
9.771,38-008443,NonInvtPart,0.00,0,Other,47759E3F
9.11828,32-111828,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.5548,32-012707,InvtPart,6000.00,0,Inverters,47759E3F
9.5873,32-012725,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11994,32-111994,InvtPart,5000.00,0,Inverters,47759E3F
9.5854,32-012720,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.5967,32-012710,InvtPart,8000.00,0,Inverters,47759E3F
9.12488,32-112488,InvtPart,4000.00,0,Inverters,47759E3F
9.5549,32-012709,InvtPart,7000.00,0,Inverters,47759E3F
9.5546,32-012705,InvtPart,4000.00,0,Inverters,47759E3F
9.2121,36-007615,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4972,36-010614,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.2117,36-007597,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11992,36-111992,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4490,32-009296,InvtPart,5000.00,0,Inverters,47759E3F
9.12695,36-112695,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.2136,36-007589,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.12499,37-112499,InvtPart,0.00,0,Storage,47759E3F
9.13640,32-113640,InvtPart,4000.00,0,Inverters,47759E3F
9.12523,32-112523,InvtPart,8000.00,0,Inverters,47759E3F
9.12583,32-112583,InvtPart,20001.00,0,Inverters,47759E3F
9.2130,36-007613,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.7298,32-017919,InvtPart,30000.00,0,Inverters,47759E3F
9.7120,36-017705,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.7258,31-017746,InvtPart,445.00,0,Modules,440C4DBD
9.11866,32-111866,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.2095,36-007588,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4780,32-010382,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.12750,32-112750,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.13035,37-113035,InvtPart,0.00,0,Storage,47759E3F
9.928,38-008435,NonInvtPart,0.00,0,Other,47759E3F
9.5027,32-011225,InvtPart,10000.00,0,Inverters,47759E3F
9.4363,36-009390,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4981,32-010851,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.12212,36-112212,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11773,32-111773,InvtPart,66600.00,0,Inverters,47759E3F
9.7748,36-018167,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4483,32-009297,InvtPart,6000.00,0,Inverters,47759E3F
9.5684,32-012726,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.1548,32-006415,InvtPart,1500.00,0,Inverters,47759E3F
9.1939,36-007591,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.922,38-008445,NonInvtPart,0.00,0,Other,47759E3F
9.925,38-008436,NonInvtPart,0.00,0,Other,47759E3F
9.13034,37-113034,InvtPart,0.00,0,Storage,47759E3F
9.11995,32-111995,InvtPart,7000.00,0,Inverters,47759E3F
9.12398,41-112398,InvtPart,0.00,0,Charging Stations,47759E3F
9.8342,37-010652,InvtPart,0.00,0,Other,889C4B9E
9.9384,37-016964,InvtPart,0.00,0,Other,889C4B9E
9.8290,37-007774,InvtPart,0.00,0,Other,889C4B9E
9.13800,37-113800,InvtPart,0.00,0,Other,889C4B9E
9.8346,37-010653,InvtPart,0.00,0,Other,889C4B9E
9.8336,37-010660,InvtPart,0.00,0,Other,889C4B9E
9.16269,32-116269,InvtPart,6000.00,0,Inverters,47759E3F
9.5002,32-010852,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.4365,36-009391,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.11325,32-111325,InvtPart,3000.00,0,Inverters,47759E3F
9.12132,36-112132,InvtPart,0.00,0,Storage,47759E3F
9.5022,32-011224,InvtPart,9000.00,0,Inverters,47759E3F
9.5912,32-013037,InvtPart,12500.00,0,Inverters,47759E3F
9.6058,36-013399,InvtPart,0.00,0,Inverter Accessories,47759E3F
9.8838,36-012484,InvtPart,0.00,0,Inverter Accessories,E84D2636
9.16272,39-116272,InvtPart,0.00,0,Racking,9666376F
9.8337,37-010659,InvtPart,0.00,0,Other,889C4B9E
9.8899,37-014993,InvtPart,0.00,0,Other,889C4B9E
9.9414,37-016963,InvtPart,0.00,0,Other,889C4B9E
9.13799,37-113799,InvtPart,0.00,0,Other,889C4B9E
9.8285,37-007775,InvtPart,0.00,0,Other,889C4B9E
9.11534,37-111534,InvtPart,0.00,0,Other,889C4B9E
9.8898,37-014994,InvtPart,0.00,0,Other,889C4B9E
9.15224,34-115224,InvtPart,0.00,0,Racking,3B320115
9.13287,34-113287,InvtPart,0.00,0,Racking,3B320115
9.16246,34-116246,InvtPart,0.00,0,Racking,3B320115
9.14822,34-114822,InvtPart,0.00,0,Racking,3B320115
9.11826,34-111826,InvtPart,0.00,0,Racking,3B320115
9.13568,34-113568,InvtPart,0.00,0,Racking,3B320115
9.14956,34-114956,InvtPart,0.00,0,Racking,3B320115
9.16636,34-116636,InvtPart,0.00,0,Racking,3B320115
9.16629,34-116629,InvtPart,0.00,0,Racking,3B320115
9.16638,34-116638,InvtPart,0.00,0,Racking,3B320115
9.11537,34-111537,InvtPart,0.00,0,Racking,3B320115
9.11542,34-111542,InvtPart,0.00,0,Racking,3B320115
9.15255,34-115255,InvtPart,0.00,0,Racking,3B320115
9.16615,34-116615,InvtPart,0.00,0,Racking,3B320115
9.16250,34-116250,InvtPart,0.00,0,Racking,3B320115
9.11549,34-111549,InvtPart,0.00,0,Racking,3B320115
9.16763,34-116763,InvtPart,0.00,0,Racking,3B320115
9.11555,34-111555,InvtPart,0.00,0,Racking,3B320115
9.16622,34-116622,InvtPart,0.00,0,Racking,3B320115
9.16630,34-116630,InvtPart,0.00,0,Racking,3B320115
9.16634,34-116634,InvtPart,0.00,0,Racking,3B320115
9.13278,34-113278,InvtPart,0.00,0,Racking,3B320115
9.16861,34-116861,InvtPart,0.00,0,Racking,3B320115
9.13280,34-113280,InvtPart,0.00,0,Racking,3B320115
9.16876,34-116876,InvtPart,0.00,0,Racking,3B320115
9.12235,34-112235,InvtPart,0.00,0,Racking,3B320115
9.12439,34-112439,InvtPart,0.00,0,Racking,3B320115
9.16626,34-116626,InvtPart,0.00,0,Racking,3B320115
9.16862,34-116862,InvtPart,0.00,0,Racking,3B320115
9.12864,34-112864,InvtPart,0.00,0,Racking,3B320115
9.12866,34-112866,InvtPart,0.00,0,Racking,3B320115
9.12863,34-112863,InvtPart,0.00,0,Racking,3B320115
9.12436,34-112436,InvtPart,0.00,0,Racking,3B320115
9.12233,34-112233,InvtPart,0.00,0,Racking,3B320115
9.12453,34-112453,InvtPart,0.00,0,Racking,3B320115
9.16612,34-116612,InvtPart,0.00,0,Racking,3B320115
9.12817,34-112817,InvtPart,0.00,0,Racking,3B320115
9.11533,37-111533,InvtPart,0.00,0,Other,889C4B9E
9.14584,34-114584,InvtPart,0.00,0,Racking,3B320115
9.11557,34-111557,InvtPart,0.00,0,Racking,3B320115
9.13291,34-113291,InvtPart,0.00,0,Racking,3B320115
9.15031,34-115031,InvtPart,0.00,0,Racking,3B320115
9.11539,34-111539,InvtPart,0.00,0,Racking,3B320115
9.16809,34-116809,InvtPart,0.00,0,Racking,3B320115
9.16618,34-116618,InvtPart,0.00,0,Racking,3B320115
9.11637,34-111637,InvtPart,0.00,0,Racking,3B320115
9.12812,34-112812,InvtPart,0.00,0,Racking,3B320115
9.16875,34-116875,InvtPart,0.00,0,Racking,3B320115
9.16707,34-116707,InvtPart,0.00,0,Racking,3B320115
9.11541,34-111541,InvtPart,0.00,0,Racking,3B320115
9.12362,34-112362,InvtPart,0.00,0,Racking,3B320115
9.15252,34-115252,InvtPart,0.00,0,Racking,3B320115
9.16637,34-116637,InvtPart,0.00,0,Racking,3B320115
9.15254,34-115254,InvtPart,0.00,0,Racking,3B320115
9.13271,34-113271,InvtPart,0.00,0,Racking,3B320115
9.13376,34-113376,InvtPart,0.00,0,Racking,3B320115
9.16774,34-116774,InvtPart,0.00,0,Racking,3B320115
9.15164,34-115164,InvtPart,0.00,0,Racking,3B320115
9.16627,34-116627,InvtPart,0.00,0,Racking,3B320115
9.16635,34-116635,InvtPart,0.00,0,Racking,3B320115
9.16621,34-116621,InvtPart,0.00,0,Racking,3B320115
9.16808,34-116808,InvtPart,0.00,0,Racking,3B320115
9.16878,34-116878,InvtPart,0.00,0,Racking,3B320115
9.15165,34-115165,InvtPart,0.00,0,Racking,3B320115
