guid,headerGuid,itemGuid,locationGuid,purchaseOrderNumber,inventoryGuid,status,createdDate,tranDate,plannedDate,actualReceiptDate,invoiceType,qtyOrdered,qtyOpen,qtyReceived,amount,itemRate,isDropShip,isIntercompany,SubsidiaryID
9.2638348.2,9.2638348,9.11388,9.261,PO-F-2022-2885,9.261.9.11388,Fully Billed,2022-10-10,2023-05-30,NULL,2023-05-30,R,0.00,0.00,0.00,0.0000,0.0000000,NULL,0,G
9.4061215.11,9.4061215,9.6830,9.244,PO-F-2023-1173,9.244.9.6830,Fully Billed,2023-05-17,2023-05-30,2023-05-31,2023-05-31,X,9000.00,0.00,9000.00,11021.4000,3.6738000,NULL,1,G
9.4061215.16,9.4061215,9.2960,9.244,PO-F-2023-1173,9.244.9.2960,Fully Billed,2023-05-17,2023-05-30,2023-05-31,2023-05-31,X,15000.00,0.00,15000.00,13973.0000,2.7946000,NULL,1,G
9.4061215.8,9.4061215,9.3286,9.244,PO-F-2023-1173,9.244.9.3286,Fully Billed,2023-05-17,2023-05-30,2023-05-31,2023-05-31,R,30000.00,0.00,30000.00,4082.0000,0.4082000,NULL,1,G
9.4061215.5,9.4061215,9.3554,9.244,PO-F-2023-1173,9.244.9.3554,Fully Billed,2023-05-17,2023-05-30,2023-05-31,2023-05-31,R,3000.00,0.00,3000.00,3673.8000,3.6738000,NULL,1,G
9.4061215.9,9.4061215,9.3151,9.244,PO-F-2023-1173,9.244.9.3151,Fully Billed,2023-05-17,2023-05-30,2023-05-31,2023-05-31,R,60000.00,0.00,60000.00,65940.0000,3.2970000,NULL,1,G
9.4061215.10,9.4061215,9.2753,9.244,PO-F-2023-1173,9.244.9.2753,Fully Billed,2023-05-17,2023-05-30,2023-05-31,2023-05-31,R,336000.00,0.00,336000.00,84403.2000,0.7536000,NULL,1,G
9.4099438.1,9.4099438,9.5688,9.244,PO-F-2023-1227,9.244.9.5688,Fully Billed,2023-05-23,2023-05-30,2023-05-30,2023-06-01,A,123.00,0.00,123.00,6129.3114,149.4954000,NULL,1,G
9.4099007.1,9.4099007,9.6151,9.244,PO-F-2023-1225,9.244.9.6151,Fully Billed,2023-05-23,2023-05-30,2023-05-30,2023-06-01,A,45.00,0.00,45.00,57.4620,3.8308000,NULL,1,G
9.4108734.1,9.4108734,9.5926,9.244,PO-F-2023-1228,9.244.9.5926,Closed,2023-05-24,2023-05-31,2023-05-31,2023-05-30,R,30.00,30.00,0.00,3351.6360,335.1636000,NULL,1,G
9.4083316.3,9.4083316,9.1930,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,30.00,0.00,30.00,259.3640,25.9364000,NULL,1,G
9.4118367.7,9.4118367,9.5926,9.244,PO-F-2023-1259,9.244.9.5926,Fully Billed,2023-05-25,2023-05-31,2023-05-31,2023-06-01,A,30.00,0.00,30.00,3351.6360,335.1636000,NULL,1,G
9.4083316.13,9.4083316,9.3266,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,6.00,0.00,6.00,19.5936,9.7968000,NULL,1,G
9.4118367.4,9.4118367,9.13048,9.244,PO-F-2023-1259,9.244.9.13048,Fully Billed,2023-05-25,2023-05-31,2023-05-31,2023-06-01,A,15.00,0.00,15.00,36568.4400,7313.6880000,NULL,1,G
9.4083316.7,9.4083316,9.1909,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,30.00,0.00,30.00,11.9320,1.1932000,NULL,1,G
9.4118367.5,9.4118367,9.1871,9.244,PO-F-2023-1259,9.244.9.1871,Fully Billed,2023-05-25,2023-05-31,2023-05-31,2023-06-01,A,12.00,0.00,12.00,18921.7656,4730.4414000,NULL,1,G
9.4083316.1,9.4083316,9.1906,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,15.00,0.00,15.00,1647.8720,329.5744000,NULL,1,G
9.4118367.2,9.4118367,9.7325,9.244,PO-F-2023-1259,9.244.9.7325,Fully Billed,2023-05-25,2023-05-31,2023-05-31,2023-06-01,A,84.00,0.00,84.00,145398.5792,5192.8064000,NULL,1,G
9.4083316.12,9.4083316,9.2054,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,150.00,0.00,150.00,30.7720,0.6280000,NULL,1,G
9.2598806.31,9.2598806,9.7297,9.261,PO-F-2022-2817,9.261.9.7297,Fully Billed,2022-10-03,2023-05-31,2023-01-20,2023-01-20,A,72.00,0.00,72.00,49737.6000,2072.4000000,NULL,0,G
9.3808988.1,9.3808988,9.14634,9.261,PO-F-2023-0870,9.261.9.14634,Fully Billed,2023-04-13,2023-05-31,2023-05-31,2023-05-31,G,2808.00,0.00,2808.00,281559.2156,300.8120000,NULL,0,G
9.2598806.22,9.2598806,9.7304,9.261,PO-F-2022-2817,9.261.9.7304,Fully Billed,2022-10-03,2023-05-31,2023-04-20,2023-04-20,A,117.00,0.00,117.00,275779.9200,7071.2800000,NULL,0,G
9.4083316.9,9.4083316,9.4367,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,90.00,0.00,90.00,10.9272,0.3768000,NULL,1,G
9.2598806.19,9.2598806,9.7305,9.261,PO-F-2022-2817,9.261.9.7305,Fully Billed,2022-10-03,2023-05-31,2023-02-27,2023-02-28,A,27.00,0.00,27.00,1695.6000,188.4000000,NULL,0,G
9.2598806.70,9.2598806,9.7331,9.261,PO-F-2022-2817,9.261.9.7331,Fully Billed,2022-10-03,2023-05-31,2023-05-17,2023-05-24,A,6.00,0.00,6.00,11749.8800,5874.9400000,NULL,0,G
9.2598806.6,9.2598806,9.12504,9.261,PO-F-2022-2817,9.261.9.12504,Fully Billed,2022-10-03,2023-05-31,2023-02-27,2023-02-28,A,48.00,0.00,48.00,39086.7200,2442.9200000,NULL,0,G
9.2598806.50,9.2598806,9.11831,9.261,PO-F-2022-2817,9.261.9.11831,Closed,2022-10-03,2023-05-31,2023-02-27,2023-02-28,A,6.00,0.00,6.00,0.0000,0.0000000,NULL,0,G
9.2598806.51,9.2598806,9.11224,9.261,PO-F-2022-2817,9.261.9.11224,Closed,2022-10-03,2023-05-31,2023-02-08,2023-02-08,A,6.00,0.00,6.00,0.0000,0.0000000,NULL,0,G
9.2598806.47,9.2598806,9.11521,9.261,PO-F-2022-2817,9.261.9.11521,Closed,2022-10-03,2023-05-31,2023-02-08,2023-02-08,A,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,G
9.2598806.37,9.2598806,9.14373,9.261,PO-F-2022-2817,9.261.9.14373,Fully Billed,2022-10-03,2023-05-31,2023-03-16,2023-03-16,A,36.00,0.00,36.00,56896.8000,4741.4000000,NULL,0,G
9.2598806.48,9.2598806,9.11832,9.261,PO-F-2022-2817,9.261.9.11832,Closed,2022-10-03,2023-05-31,2023-02-08,2023-02-08,A,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,G
9.2598806.16,9.2598806,9.4847,9.261,PO-F-2022-2817,9.261.9.4847,Fully Billed,2022-10-03,2023-05-31,2023-03-06,2023-03-06,G,612.00,0.00,612.00,38433.6000,188.4000000,NULL,0,G
9.2598806.39,9.2598806,9.14375,9.261,PO-F-2022-2817,9.261.9.14375,Fully Billed,2022-10-03,2023-05-31,2023-03-27,2023-03-28,A,72.00,0.00,72.00,122610.7200,5108.7800000,NULL,0,G
9.2598806.24,9.2598806,9.5545,9.261,PO-F-2022-2817,9.261.9.5545,Fully Billed,2022-10-03,2023-05-31,2023-02-27,2023-02-28,A,27.00,0.00,27.00,9891.0000,1099.0000000,NULL,0,G
9.2598806.85,9.2598806,9.7335,9.261,PO-F-2022-2817,9.261.9.7335,Fully Billed,2022-10-03,2023-05-31,2023-03-16,2023-03-16,A,144.00,0.00,144.00,125399.0400,2612.4800000,NULL,0,G
9.2598806.80,9.2598806,9.12512,9.261,PO-F-2022-2817,9.261.9.12512,Fully Billed,2022-10-03,2023-05-31,2023-02-28,2023-02-28,A,48.00,0.00,48.00,57173.1200,3573.3200000,NULL,0,G
9.2598806.21,9.2598806,9.7309,9.261,PO-F-2022-2817,9.261.9.7309,Fully Billed,2022-10-03,2023-05-31,2023-04-20,2023-04-20,A,180.00,0.00,180.00,402610.8000,6710.1800000,NULL,0,G
9.2598806.1,9.2598806,9.5969,9.261,PO-F-2022-2817,9.261.9.5969,Fully Billed,2022-10-03,2023-05-31,2023-02-24,2023-02-24,A,72.00,0.00,72.00,34891.6800,1453.8200000,NULL,0,G
9.2598806.49,9.2598806,9.11220,9.261,PO-F-2022-2817,9.261.9.11220,Closed,2022-10-03,2023-05-31,2023-01-10,2023-01-10,A,15.00,0.00,15.00,0.0000,0.0000000,NULL,0,G
9.2598806.40,9.2598806,9.14384,9.261,PO-F-2022-2817,9.261.9.14384,Fully Billed,2022-10-03,2023-05-31,2023-02-27,2023-02-28,A,144.00,0.00,144.00,13564.8000,282.6000000,NULL,0,G
9.2598806.15,9.2598806,9.12822,9.261,PO-F-2022-2817,9.261.9.12822,Fully Billed,2022-10-03,2023-05-31,2022-12-14,2022-12-14,G,1242.00,0.00,1242.00,44198.6400,106.7600000,NULL,0,G
9.2598806.4,9.2598806,9.6776,9.261,PO-F-2022-2817,9.261.9.6776,Fully Billed,2022-10-03,2023-05-31,2023-02-01,2023-02-01,A,144.00,0.00,144.00,109121.2800,2273.3600000,NULL,0,G
9.2598806.10,9.2598806,9.12513,9.261,PO-F-2022-2817,9.261.9.12513,Fully Billed,2022-10-03,2023-05-31,2023-03-06,2023-03-06,A,24.00,0.00,24.00,32128.4800,4016.0600000,NULL,0,G
9.2598806.2,9.2598806,9.5943,9.261,PO-F-2022-2817,9.261.9.5943,Fully Billed,2022-10-03,2023-05-31,2023-02-01,2023-02-01,A,216.00,0.00,216.00,123439.6800,1714.4400000,NULL,0,G
9.2598806.8,9.2598806,9.12511,9.261,PO-F-2022-2817,9.261.9.12511,Fully Billed,2022-10-03,2023-05-31,2023-02-01,2023-02-01,A,48.00,0.00,48.00,48180.1600,3011.2600000,NULL,0,G
9.2598806.5,9.2598806,9.7335,9.261,PO-F-2022-2817,9.261.9.7335,Fully Billed,2022-10-03,2023-05-31,2023-03-02,2023-03-02,A,72.00,0.00,72.00,62699.5200,2612.4800000,NULL,0,G
9.2598806.45,9.2598806,9.14372,9.261,PO-F-2022-2817,9.261.9.14372,Fully Billed,2022-10-03,2023-05-31,2023-03-23,2023-03-23,A,36.00,0.00,36.00,50340.4800,4195.0400000,NULL,0,G
9.2598806.23,9.2598806,9.13545,9.261,PO-F-2022-2817,9.261.9.13545,Fully Billed,2022-10-03,2023-05-31,NULL,2023-05-31,R,0.00,0.00,0.00,0.0000,5746.2000000,NULL,0,G
9.2598806.55,9.2598806,9.7297,9.261,PO-F-2022-2817,9.261.9.7297,Fully Billed,2022-10-03,2023-05-31,2023-01-20,2023-01-20,A,18.00,0.00,18.00,12434.4000,2072.4000000,NULL,0,G
9.2598806.18,9.2598806,9.7286,9.261,PO-F-2022-2817,9.261.9.7286,Fully Billed,2022-10-03,2023-05-31,2022-12-16,2022-12-16,A,180.00,0.00,180.00,376988.4000,6283.1400000,NULL,0,G
9.2598806.7,9.2598806,9.12510,9.261,PO-F-2022-2817,9.261.9.12510,Fully Billed,2022-10-03,2023-05-31,2023-03-27,2023-03-28,A,24.00,0.00,24.00,21578.0800,2697.2600000,NULL,0,G
9.2598806.20,9.2598806,9.7331,9.261,PO-F-2022-2817,9.261.9.7331,Fully Billed,2022-10-03,2023-05-31,2023-03-28,2023-03-28,A,144.00,0.00,144.00,281997.1200,5874.9400000,NULL,0,G
9.3739697.1,9.3739697,9.14632,NULL,PO-F-2023-0743,NULL,Fully Billed,2023-04-03,2023-05-31,2023-05-31,2023-06-02,A,3.00,0.00,3.00,12329.0530,12329.0530000,NULL,1,G
9.2598806.38,9.2598806,9.12516,9.261,PO-F-2022-2817,9.261.9.12516,Fully Billed,2022-10-03,2023-05-31,2022-12-15,2022-12-16,A,18.00,0.00,18.00,29032.4400,4838.7400000,NULL,0,G
9.4118367.6,9.4118367,9.5353,9.244,PO-F-2023-1259,9.244.9.5353,Fully Billed,2023-05-25,2023-05-31,2023-05-31,2023-06-01,A,9.00,0.00,9.00,20452.0446,6817.3482000,NULL,1,G
9.2598806.3,9.2598806,9.6191,9.261,PO-F-2022-2817,9.261.9.6191,Fully Billed,2022-10-03,2023-05-31,2023-02-27,2023-02-28,A,72.00,0.00,72.00,50265.1200,2094.3800000,NULL,0,G
9.4118367.1,9.4118367,9.7675,9.244,PO-F-2023-1259,9.244.9.7675,Fully Billed,2023-05-25,2023-05-31,2023-05-31,2023-06-01,A,42.00,0.00,42.00,65473.5844,4676.6846000,NULL,1,G
9.2598806.53,9.2598806,9.11223,9.261,PO-F-2022-2817,9.261.9.11223,Closed,2022-10-03,2023-05-31,2023-02-28,2023-02-28,A,6.00,0.00,6.00,0.0000,0.0000000,NULL,0,G
9.4118367.3,9.4118367,9.10860,9.244,PO-F-2023-1259,9.244.9.10860,Fully Billed,2023-05-25,2023-05-31,2023-05-31,2023-06-01,A,18.00,0.00,18.00,26478.8664,4413.1444000,NULL,1,G
9.2598806.17,9.2598806,9.5406,9.261,PO-F-2022-2817,9.261.9.5406,Fully Billed,2022-10-03,2023-05-31,2023-02-27,2023-02-28,A,216.00,0.00,216.00,23738.4000,329.7000000,NULL,0,G
9.4120869.1,9.4120869,9.12675,9.244,PO-F-2023-1266,9.244.9.12675,Fully Billed,2023-05-25,2023-05-31,2023-05-31,2023-06-01,A,3.00,0.00,3.00,64.7468,64.7468000,NULL,1,G
9.2598806.9,9.2598806,9.12512,9.261,PO-F-2022-2817,9.261.9.12512,Fully Billed,2022-10-03,2023-05-31,2023-02-28,2023-02-28,A,48.00,0.00,48.00,57173.1200,3573.3200000,NULL,0,G
9.4083316.11,9.4083316,9.2062,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,15.00,0.00,15.00,127.9550,25.5910000,NULL,1,G
9.4083316.2,9.4083316,9.1936,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,15.00,0.00,15.00,235.0290,47.0058000,NULL,1,G
9.4083316.4,9.4083316,9.1956,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,15.00,0.00,15.00,1129.7720,225.9544000,NULL,1,G
9.4083316.10,9.4083316,9.11222,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,90.00,0.00,90.00,5.6520,0.1884000,NULL,1,G
9.4083316.5,9.4083316,9.1953,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,150.00,0.00,150.00,106.7600,2.1352000,NULL,1,G
9.4083316.6,9.4083316,9.2054,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,150.00,0.00,150.00,30.7720,0.6280000,NULL,1,G
9.4083316.8,9.4083316,9.2064,NULL,PO-F-2023-1218,NULL,Fully Billed,2023-05-22,2023-05-31,2023-05-31,2023-06-02,A,150.00,0.00,150.00,54.9500,1.0990000,NULL,1,G
9.3166630.1,9.3166630,9.14634,9.261,PO-F-2023-0089,9.261.9.14634,Fully Billed,2023-01-13,2023-05-31,2023-05-31,2023-05-31,G,2808.00,0.00,2808.00,281559.2156,300.8120000,NULL,0,G
9.3808383.1,9.3808383,9.14634,9.261,PO-F-2023-0868,9.261.9.14634,Fully Billed,2023-04-13,2023-05-31,2023-05-31,2023-05-31,G,2808.00,0.00,2808.00,281559.2156,300.8120000,NULL,0,G
9.4099224.1,9.4099224,9.13396,9.261,PO-F-2023-1226,9.261.9.13396,Fully Billed,2023-05-23,2023-05-31,2023-05-31,2023-05-30,A,18.00,0.00,18.00,33068.9100,5511.4850000,NULL,1,G
9.3776237.2,9.3776237,9.13545,NULL,PO-F-2023-0799,NULL,Fully Billed,2023-04-06,2023-06-01,2023-06-01,2023-06-02,A,6.00,0.00,6.00,13576.1040,6788.0520000,NULL,1,G
9.3808998.1,9.3808998,9.14634,9.261,PO-F-2023-0872,9.261.9.14634,Fully Billed,2023-04-13,2023-06-01,2023-06-01,2023-06-01,G,2808.00,0.00,2808.00,281559.2156,300.8120000,NULL,0,G
9.3776237.3,9.3776237,9.8808,NULL,PO-F-2023-0799,NULL,Fully Billed,2023-04-06,2023-06-01,2023-06-01,2023-06-02,A,3.00,0.00,3.00,3800.9386,3800.9386000,NULL,1,G
9.2575455.5,9.2575455,9.8472,9.261,PO-F-2022-2786,9.261.9.8472,Fully Billed,2022-09-29,2023-06-01,2023-05-26,2023-05-25,G,324.00,0.00,324.00,112305.2400,1039.8738000,NULL,0,G
9.3809000.1,9.3809000,9.14634,9.261,PO-F-2023-0873,9.261.9.14634,Fully Billed,2023-04-13,2023-06-01,2023-06-01,2023-06-01,G,2808.00,0.00,2808.00,290662.8606,310.5460000,NULL,0,G
9.2575455.2,9.2575455,9.8463,9.261,PO-F-2022-2786,9.261.9.8463,Fully Billed,2022-09-29,2023-06-01,2023-03-27,2023-03-27,G,324.00,0.00,324.00,83371.9612,771.9690000,NULL,0,G
9.2575455.3,9.2575455,9.8466,9.261,PO-F-2022-2786,9.261.9.8466,Fully Billed,2022-09-29,2023-06-01,2023-03-27,2023-03-27,A,162.00,0.00,162.00,41685.9806,771.9690000,NULL,0,G
9.2575455.17,9.2575455,9.8463,9.261,PO-F-2022-2786,9.261.9.8463,Fully Billed,2022-09-29,2023-06-01,2023-03-01,2023-03-01,G,324.00,0.00,324.00,83371.9612,771.9690000,NULL,0,G
9.2575455.27,9.2575455,9.8466,9.261,PO-F-2022-2786,9.261.9.8466,Fully Billed,2022-09-29,2023-06-01,2023-05-26,2023-05-25,A,162.00,0.00,162.00,41685.9806,771.9690000,NULL,0,G
9.2575455.4,9.2575455,9.8310,9.261,PO-F-2022-2786,9.261.9.8310,Fully Billed,2022-09-29,2023-06-01,2023-03-22,2023-03-21,G,648.00,0.00,648.00,46498.3446,215.2784000,NULL,0,G
9.3808996.1,9.3808996,9.14634,9.261,PO-F-2023-0871,9.261.9.14634,Fully Billed,2023-04-13,2023-06-01,2023-06-01,2023-06-01,G,2808.00,0.00,2808.00,281559.2156,300.8120000,NULL,0,G
9.2575455.19,9.2575455,9.8469,9.261,PO-F-2022-2786,9.261.9.8469,Fully Billed,2022-09-29,2023-06-01,2023-03-01,2023-03-01,G,1080.00,0.00,1080.00,374351.0512,1039.8738000,NULL,0,G
9.2575455.1,9.2575455,9.8833,9.261,PO-F-2022-2786,9.261.9.8833,Fully Billed,2022-09-29,2023-06-01,2023-03-22,2023-03-21,G,1296.00,0.00,1296.00,70341.0554,162.8404000,NULL,0,G
9.2575455.18,9.2575455,9.8472,9.261,PO-F-2022-2786,9.261.9.8472,Fully Billed,2022-09-29,2023-06-01,2023-05-26,2023-05-25,G,324.00,0.00,324.00,112305.2400,1039.8738000,NULL,0,G
9.2575455.6,9.2575455,9.8469,9.261,PO-F-2022-2786,9.261.9.8469,Fully Billed,2022-09-29,2023-06-01,2023-03-27,2023-03-27,G,1080.00,0.00,1080.00,374351.0512,1039.8738000,NULL,0,G
9.3776237.1,9.3776237,9.14684,NULL,PO-F-2023-0799,NULL,Fully Billed,2023-04-06,2023-06-01,2023-06-01,2023-06-02,A,3.00,0.00,3.00,10981.4592,10981.4592000,NULL,1,G
9.3776237.4,9.3776237,9.8810,NULL,PO-F-2023-0799,NULL,Fully Billed,2023-04-06,2023-06-01,2023-06-01,2023-06-02,A,3.00,0.00,3.00,1652.5820,1652.5820000,NULL,1,G
9.4071652.1,9.4071652,9.14792,9.244,PO-F-2023-1192,9.244.9.14792,Closed,2023-05-19,2023-06-01,2023-06-01,2023-06-06,R,288.00,288.00,0.00,44682.4512,465.4422000,NULL,0,G
9.3579996.1,9.3579996,9.14229,9.244,PO-F-2023-0568,9.244.9.14229,Fully Billed,2023-03-14,2023-06-02,2023-06-05,2023-06-05,A,60.00,0.00,60.00,16942.8120,847.1406000,NULL,0,G
9.3809002.1,9.3809002,9.14634,9.261,PO-F-2023-0874,9.261.9.14634,Fully Billed,2023-04-13,2023-06-02,2023-06-02,2023-06-02,G,2808.00,0.00,2808.00,281559.2156,300.8120000,NULL,0,G
9.3953132.1,9.3953132,9.14684,NULL,PO-F-2023-1091,NULL,Fully Billed,2023-04-03,2023-06-02,2023-06-02,2023-06-13,A,3.00,0.00,3.00,10055.1592,10055.1592000,NULL,1,G
9.3809017.1,9.3809017,9.14634,9.261,PO-F-2023-0875,9.261.9.14634,Fully Billed,2023-04-13,2023-06-02,2023-06-02,2023-06-02,G,2808.00,0.00,2808.00,281559.2156,300.8120000,NULL,0,G
9.3352271.5,9.3352271,9.8810,NULL,PO-F-2023-0341,NULL,Fully Billed,2023-02-09,2023-06-02,2023-06-02,2023-06-08,A,3.00,0.00,3.00,1652.5820,1652.5820000,NULL,1,G
9.3352271.3,9.3352271,9.13545,NULL,PO-F-2023-0341,NULL,Fully Billed,2023-02-09,2023-06-02,2023-06-02,2023-06-08,A,6.00,0.00,6.00,13576.1040,6788.0520000,NULL,1,G
9.3352271.2,9.3352271,9.14684,NULL,PO-F-2023-0341,NULL,Fully Billed,2023-02-09,2023-06-02,2023-06-02,2023-06-08,A,3.00,0.00,3.00,10981.4592,10981.4592000,NULL,1,G
9.3352050.4,9.3352050,9.8808,NULL,PO-F-2023-0340,NULL,Fully Billed,2023-01-10,2023-06-02,2023-06-02,2023-06-08,A,3.00,0.00,3.00,3800.9386,3800.9386000,NULL,1,G
9.3352050.2,9.3352050,9.14684,NULL,PO-F-2023-0340,NULL,Fully Billed,2023-01-10,2023-06-02,2023-06-02,2023-06-08,A,3.00,0.00,3.00,10981.4592,10981.4592000,NULL,1,G
9.3352050.1,9.3352050,9.8831,NULL,PO-F-2023-0340,NULL,Fully Billed,2023-01-10,2023-06-02,2023-06-02,2023-06-08,A,3.00,0.00,3.00,154.3624,154.3624000,NULL,1,G
9.3953132.3,9.3953132,9.9851,NULL,PO-F-2023-1091,NULL,Fully Billed,2023-04-03,2023-06-02,2023-06-02,2023-06-13,A,3.00,0.00,3.00,2013.4936,2013.4936000,NULL,1,G
9.3735266.4,9.3735266,9.13358,NULL,PO-F-2023-0732,NULL,Fully Billed,2023-03-31,2023-06-02,2023-06-02,2023-06-20,A,3.00,0.00,3.00,13121.4948,13121.4948000,NULL,1,G
9.3352271.4,9.3352271,9.8808,NULL,PO-F-2023-0341,NULL,Fully Billed,2023-02-09,2023-06-02,2023-06-02,2023-06-08,A,3.00,0.00,3.00,3800.9386,3800.9386000,NULL,1,G
9.3352050.3,9.3352050,9.13545,NULL,PO-F-2023-0340,NULL,Fully Billed,2023-01-10,2023-06-02,2023-06-02,2023-06-08,A,6.00,0.00,6.00,13576.1040,6788.0520000,NULL,1,G
9.3039072.2,9.3039072,9.14499,9.261,PO-F-2022-3297,9.261.9.14499,Closed,2022-12-15,2023-06-02,2023-06-02,2023-09-20,R,252.00,252.00,0.00,493231.2000,5871.8000000,NULL,0,G
9.3953132.4,9.3953132,9.2140,NULL,PO-F-2023-1091,NULL,Fully Billed,2023-04-03,2023-06-02,2023-06-02,2023-06-13,A,3.00,0.00,3.00,118.1896,118.1896000,NULL,1,G
9.3039064.2,9.3039064,9.14499,9.244,PO-F-2022-3295,9.244.9.14499,Closed,2022-12-15,2023-06-02,2023-06-02,2023-09-20,R,252.00,252.00,0.00,493231.2000,5871.8000000,NULL,0,G
9.3735266.1,9.3735266,9.13668,NULL,PO-F-2023-0732,NULL,Fully Billed,2023-03-31,2023-06-02,2023-06-02,2023-06-20,A,6.00,0.00,6.00,22018.2452,11009.1226000,NULL,1,G
9.3352050.5,9.3352050,9.8810,NULL,PO-F-2023-0340,NULL,Fully Billed,2023-01-10,2023-06-02,2023-06-02,2023-06-08,A,3.00,0.00,3.00,1652.5820,1652.5820000,NULL,1,G
9.3039064.1,9.3039064,9.13785,9.244,PO-F-2022-3295,9.244.9.13785,Closed,2022-12-15,2023-06-02,2023-06-02,2023-09-20,R,252.00,252.00,0.00,444699.3600,5294.0400000,NULL,0,G
9.3352271.1,9.3352271,9.8831,NULL,PO-F-2023-0341,NULL,Fully Billed,2023-02-09,2023-06-02,2023-06-02,2023-06-08,A,3.00,0.00,3.00,154.3624,154.3624000,NULL,1,G
9.3167062.1,9.3167062,9.14633,9.261,PO-F-2023-0094,9.261.9.14633,Fully Billed,2023-01-13,2023-06-02,2023-06-02,2023-06-02,G,2808.00,0.00,2808.00,278359.6498,297.3894000,NULL,0,G
9.3735266.5,9.3735266,9.14632,NULL,PO-F-2023-0732,NULL,Fully Billed,2023-03-31,2023-06-02,2023-06-02,2023-06-20,A,3.00,0.00,3.00,15107.9530,15107.9530000,NULL,1,G
9.3800064.1,9.3800064,9.11419,9.261,PO-F-2023-0833,9.261.9.11419,Fully Billed,2023-04-12,2023-06-02,2023-06-02,2023-06-02,X,24150.00,0.00,24150.00,315204.1900,39.1558000,NULL,1,G
9.3735266.2,9.3735266,9.13545,NULL,PO-F-2023-0732,NULL,Fully Billed,2023-03-31,2023-06-02,2023-06-02,2023-06-20,A,3.00,0.00,3.00,6788.0520,6788.0520000,NULL,1,G
9.3953132.5,9.3953132,9.14201,NULL,PO-F-2023-1091,NULL,Fully Billed,2023-04-03,2023-06-02,2023-06-02,2023-06-13,A,3.00,0.00,3.00,5585.7146,5585.7146000,NULL,1,G
9.3953132.2,9.3953132,9.13758,NULL,PO-F-2023-1091,NULL,Fully Billed,2023-04-03,2023-06-02,2023-06-02,2023-06-13,A,3.00,0.00,3.00,15066.8190,15066.8190000,NULL,1,G
9.3735266.3,9.3735266,9.14384,NULL,PO-F-2023-0732,NULL,Fully Billed,2023-03-31,2023-06-02,2023-06-02,2023-06-20,A,3.00,0.00,3.00,333.8134,333.8134000,NULL,1,G
9.3039072.1,9.3039072,9.13785,9.261,PO-F-2022-3297,9.261.9.13785,Closed,2022-12-15,2023-06-02,2023-06-02,2023-09-20,R,252.00,252.00,0.00,444699.3600,5294.0400000,NULL,0,G
9.3585527.1,9.3585527,9.14774,9.261,PO-F-2023-0569,9.261.9.14774,Fully Billed,2023-03-14,2023-06-02,2023-06-02,2023-05-23,A,3.00,0.00,3.00,7818.6000,7818.6000000,NULL,0,G
9.2603569.25,9.2603569,9.7304,9.261,PO-F-2022-2825,9.261.9.7304,Closed,2022-10-04,2023-06-05,2023-06-05,2023-06-05,R,0.00,0.00,0.00,0.0000,7071.2800000,NULL,0,G
9.4019418.2,9.4019418,9.8873,NULL,PO-F-2023-1129,NULL,Closed,2023-05-09,2023-06-05,2023-06-05,2023-06-05,R,3.00,3.00,0.00,4957.7460,4957.7460000,NULL,1,G
9.2603569.2,9.2603569,9.5943,9.261,PO-F-2022-2825,9.261.9.5943,Closed,2022-10-04,2023-06-05,2023-06-05,2023-06-05,R,0.00,0.00,0.00,0.0000,1714.4400000,NULL,0,G
9.4120478.1,9.4120478,9.3676,9.244,PO-F-2023-1264,9.244.9.3676,Fully Billed,2023-05-25,2023-06-05,2023-06-05,2023-06-05,R,3000.00,0.00,3000.00,5903.2000,5.9032000,NULL,1,G
9.2603569.21,9.2603569,9.7286,9.261,PO-F-2022-2825,9.261.9.7286,Closed,2022-10-04,2023-06-05,2023-06-05,2023-06-05,R,0.00,0.00,0.00,0.0000,6283.1400000,NULL,0,G
